index,split,sequence,frame,image,steering,referenceYRatio,laneWidthPriorPx,imageWidth,imageHeight,status,eY,eyQuality,referenceY,imageCenterX,leftX,rightX,laneCenterX,laneWidthPx,inferredLaneWidthPx,yellowRunCount,leftRun,rightRun,yellowRunsJson,preview
3175,val,25杭州,700,E:\桌面\v-Net\dataset\26合并\25杭州\700_-1.5600.jpg,-1.56,0.54,411.0226745605469,640,480,ok,0.3659361362457275,1.0,259,320.0,270.4726257324219,603.7265014648438,437.0995635986328,333.2538757324219,,2,"[233, 308]","[578, 629]","[[233, 308], [578, 629]]",
3176,val,25杭州,704,E:\桌面\v-Net\dataset\26合并\25杭州\704_-1.5600.jpg,-1.56,0.54,411.0226745605469,640,480,ok,-0.1142273187637329,1.0,259,320.0,237.69679260253906,329.1977233886719,283.44725799560547,91.50093078613281,,4,"[220, 254]","[291, 368]","[[220, 254], [291, 368], [414, 461], [504, 555]]",
3177,val,25杭州,705,E:\桌面\v-Net\dataset\26合并\25杭州\705_-1.5600.jpg,-1.56,0.54,411.0226745605469,640,480,ok,0.0968860149383545,1.0,259,320.0,289.5143127441406,412.49273681640625,351.00352478027344,122.97842407226562,,4,"[232, 344]","[388, 436]","[[232, 344], [388, 436], [482, 509], [627, 639]]",
3178,val,25杭州,712,E:\桌面\v-Net\dataset\26合并\25杭州\712_-1.5600.jpg,-1.56,0.54,411.0226745605469,640,480,ok,-0.00490419864654541,1.0,259,320.0,139.1334991455078,497.7278137207031,318.43065643310547,358.5943145751953,,2,"[124, 155]","[483, 512]","[[124, 155], [483, 512]]",
3179,val,25杭州,730,E:\桌面\v-Net\dataset\26合并\25杭州\730_0.0000.jpg,0.0,0.54,411.0226745605469,640,480,ok,-0.1947877287864685,1.0,259,320.0,65.90106964111328,449.4347839355469,257.6679267883301,383.5337142944336,,2,"[42, 89]","[430, 470]","[[42, 89], [430, 470]]",
3180,val,25杭州,731,E:\桌面\v-Net\dataset\26合并\25杭州\731_0.0000.jpg,0.0,0.54,411.0226745605469,640,480,ok,-0.19681395292282106,1.0,259,320.0,64.09143829345703,449.9476318359375,257.01953506469727,385.85619354248047,,2,"[40, 87]","[432, 469]","[[40, 87], [432, 469]]",
3181,val,25杭州,736,E:\桌面\v-Net\dataset\26合并\25杭州\736_-1.6000.jpg,-1.6,0.54,411.0226745605469,640,480,ok,0.1369840145111084,1.0,259,320.0,276.4460144042969,451.2237548828125,363.8348846435547,174.77774047851562,,3,"[236, 317]","[433, 469]","[[126, 189], [236, 317], [433, 469]]",
3182,val,25杭州,740,E:\桌面\v-Net\dataset\26合并\25杭州\740_-1.6000.jpg,-1.6,0.54,411.0226745605469,640,480,ok,0.02951669692993164,1.0,259,320.0,269.7258605957031,389.1648254394531,329.4453430175781,119.43896484375,,3,"[232, 308]","[373, 405]","[[84, 133], [232, 308], [373, 405]]",
3183,val,25杭州,745,E:\桌面\v-Net\dataset\26合并\25杭州\745_-1.6000.jpg,-1.6,0.54,411.0226745605469,640,480,ok,0.3684765100479126,1.0,259,320.0,240.1265411376953,635.6984252929688,437.91248321533203,395.57188415527344,,2,"[214, 269]","[632, 639]","[[214, 269], [632, 639]]",
3184,val,25杭州,752,E:\桌面\v-Net\dataset\26合并\25杭州\752_-1.6000.jpg,-1.6,0.54,411.0226745605469,640,480,ok,0.20575084686279296,1.0,259,320.0,260.2248840332031,511.4556579589844,385.84027099609375,251.23077392578125,,3,"[245, 277]","[487, 535]","[[203, 212], [245, 277], [487, 535]]",
3185,val,25杭州,754,E:\桌面\v-Net\dataset\26合并\25杭州\754_-1.6000.jpg,-1.6,0.54,411.0226745605469,640,480,ok,-0.051286721229553224,1.0,259,320.0,216.45826721191406,390.7182312011719,303.58824920654297,174.2599639892578,,3,"[195, 236]","[367, 411]","[[195, 236], [367, 411], [451, 490]]",
3186,val,25杭州,765,E:\桌面\v-Net\dataset\26合并\25杭州\765_0.0000.jpg,0.0,0.54,411.0226745605469,640,480,ok,-0.08521943092346192,1.0,259,320.0,102.50357055664062,482.95599365234375,292.7297821044922,380.4524230957031,,2,"[78, 126]","[464, 502]","[[78, 126], [464, 502]]",
3187,val,25杭州,767,E:\桌面\v-Net\dataset\26合并\25杭州\767_0.0000.jpg,0.0,0.54,411.0226745605469,640,480,ok,-0.0768126130104065,1.0,259,320.0,104.3615951538086,486.47833251953125,295.4199638366699,382.11673736572266,,2,"[80, 128]","[470, 503]","[[80, 128], [470, 503]]",
3188,val,25杭州,783,E:\桌面\v-Net\dataset\26合并\25杭州\783_0.0000.jpg,0.0,0.54,411.0226745605469,640,480,inferred_missing_right,0.24663662910461426,0.6,259,320.0,193.41238403320312,604.43505859375,398.92372131347656,411.0226745605469,411.0226745605469,1,,,"[[158, 230]]",
3189,val,25杭州,823,E:\桌面\v-Net\dataset\26合并\25杭州\823_-1.5000.jpg,-1.5,0.54,411.0226745605469,640,480,inferred_missing_right,0.4725560188293457,0.6,259,320.0,303.43585205078125,639.0,471.2179260253906,335.56414794921875,411.0226745605469,1,,,"[[256, 352]]",
3190,val,25杭州,825,E:\桌面\v-Net\dataset\26合并\25杭州\825_0.0000.jpg,0.0,0.54,411.0226745605469,640,480,ok,0.06361510753631591,1.0,259,320.0,177.7150421142578,502.9986267089844,340.3568344116211,325.28358459472656,,3,"[147, 208]","[485, 521]","[[0, 63], [147, 208], [485, 521]]",
3191,val,25杭州,833,E:\桌面\v-Net\dataset\26合并\25杭州\833_-1.5000.jpg,-1.5,0.54,411.0226745605469,640,480,inferred_missing_right,0.4065187931060791,0.6,259,320.0,261.1720275878906,639.0,450.0860137939453,377.8279724121094,411.0226745605469,1,,,"[[220, 304]]",
3192,val,25杭州,834,E:\桌面\v-Net\dataset\26合并\25杭州\834_-1.5000.jpg,-1.5,0.54,411.0226745605469,640,480,inferred_missing_right,0.4089827537536621,0.6,259,320.0,262.74896240234375,639.0,450.8744812011719,376.25103759765625,411.0226745605469,1,,,"[[220, 308]]",
3193,val,25杭州,836,E:\桌面\v-Net\dataset\26合并\25杭州\836_-1.5000.jpg,-1.5,0.54,411.0226745605469,640,480,inferred_missing_right,0.4187783241271973,0.6,259,320.0,269.01812744140625,639.0,454.0090637207031,369.98187255859375,411.0226745605469,1,,,"[[224, 315]]",
3194,val,25杭州,837,E:\桌面\v-Net\dataset\26合并\25杭州\837_0.0000.jpg,0.0,0.54,411.0226745605469,640,480,ok,0.0805579423904419,1.0,259,320.0,186.09263610839844,505.4644470214844,345.7785415649414,319.37181091308594,,3,"[155, 217]","[488, 524]","[[0, 90], [155, 217], [488, 524]]",
3195,val,25杭州,845,E:\桌面\v-Net\dataset\26合并\25杭州\845_-1.5600.jpg,-1.56,0.54,411.0226745605469,640,480,inferred_missing_right,0.46976284980773925,0.6,259,320.0,301.6482238769531,639.0,470.32411193847656,337.3517761230469,411.0226745605469,1,,,"[[256, 348]]",
3196,val,25杭州,858,E:\桌面\v-Net\dataset\26合并\25杭州\858_-1.5600.jpg,-1.56,0.54,411.0226745605469,640,480,insufficient_yellow_edges,,0.0,259,320.0,,,,,,2,,,"[[0, 45], [250, 337]]",
3197,val,25杭州,862,E:\桌面\v-Net\dataset\26合并\25杭州\862_-1.5600.jpg,-1.56,0.54,411.0226745605469,640,480,inferred_missing_right,0.2231914520263672,0.6,259,320.0,185.90992736816406,596.9326019287109,391.4212646484375,411.0226745605469,411.0226745605469,1,,,"[[31, 331]]",
3198,val,25杭州,869,E:\桌面\v-Net\dataset\26合并\25杭州\869_-1.5600.jpg,-1.56,0.54,411.0226745605469,640,480,ok,0.2933350086212158,1.0,259,320.0,278.3667297363281,549.36767578125,413.86720275878906,271.0009460449219,,3,"[234, 323]","[534, 563]","[[234, 323], [534, 563], [607, 639]]",
3199,val,25杭州,871,E:\桌面\v-Net\dataset\26合并\25杭州\871_-1.5600.jpg,-1.56,0.54,411.0226745605469,640,480,ok,0.2692976951599121,1.0,259,320.0,278.230712890625,534.1198120117188,406.1752624511719,255.88909912109375,,3,"[236, 321]","[514, 551]","[[236, 321], [514, 551], [596, 626]]",
3200,val,25杭州,873,E:\桌面\v-Net\dataset\26合并\25杭州\873_-1.5600.jpg,-1.56,0.54,411.0226745605469,640,480,ok,-0.012429571151733399,1.0,259,320.0,274.320068359375,357.7250061035156,316.0225372314453,83.40493774414062,,5,"[237, 308]","[343, 374]","[[237, 308], [343, 374], [390, 414], [467, 515], [564, 577]]",
3201,val,25杭州,880,E:\桌面\v-Net\dataset\26合并\25杭州\880_-1.5600.jpg,-1.56,0.54,411.0226745605469,640,480,ok,0.1989058494567871,1.0,259,320.0,189.0655517578125,578.2341918945312,383.6498718261719,389.16864013671875,,2,"[170, 207]","[560, 597]","[[170, 207], [560, 597]]",
3202,val,25杭州,883,E:\桌面\v-Net\dataset\26合并\25杭州\883_-1.5600.jpg,-1.56,0.54,411.0226745605469,640,480,ok,0.11881413459777831,1.0,259,320.0,172.44992065429688,543.5911254882812,358.02052307128906,371.1412048339844,,2,"[154, 190]","[525, 563]","[[154, 190], [525, 563]]",
3203,val,25杭州,889,E:\桌面\v-Net\dataset\26合并\25杭州\889_0.0000.jpg,0.0,0.54,411.0226745605469,640,480,ok,-0.1447393536567688,1.0,259,320.0,81.08333587646484,466.2834777832031,273.683406829834,385.2001419067383,,3,"[65, 96]","[449, 484]","[[0, 14], [65, 96], [449, 484]]",
3204,val,25杭州,894,E:\桌面\v-Net\dataset\26合并\25杭州\894_0.0000.jpg,0.0,0.54,411.0226745605469,640,480,ok,0.08953068256378174,1.0,259,320.0,238.4014129638672,458.8982238769531,348.64981842041016,220.49681091308594,,4,"[229, 248]","[441, 476]","[[4, 103], [136, 182], [229, 248], [441, 476]]",
3205,val,25杭州,898,E:\桌面\v-Net\dataset\26合并\25杭州\898_0.0000.jpg,0.0,0.54,411.0226745605469,640,480,ok,-0.179875385761261,1.0,259,320.0,72.85420989990234,452.0255432128906,262.4398765563965,379.1713333129883,,3,"[50, 95]","[430, 476]","[[50, 95], [430, 476], [517, 639]]",
3206,val,25杭州,902,E:\桌面\v-Net\dataset\26合并\25杭州\902_0.0000.jpg,0.0,0.54,411.0226745605469,640,480,ok,-0.1964373469352722,1.0,259,320.0,63.37317657470703,450.90692138671875,257.1400489807129,387.5337448120117,,2,"[40, 86]","[434, 469]","[[40, 86], [434, 469]]",
3207,val,25杭州,905,E:\桌面\v-Net\dataset\26合并\25杭州\905_0.0000.jpg,0.0,0.54,411.0226745605469,640,480,inferred_missing_right,-0.17122520208358766,0.6,259,320.0,59.696598052978516,470.7192726135254,265.20793533325195,411.0226745605469,411.0226745605469,1,,,"[[36, 83]]",
3208,val,25杭州,910,E:\桌面\v-Net\dataset\26合并\25杭州\910_-1.6000.jpg,-1.6,0.54,411.0226745605469,640,480,ok,0.20023784637451172,1.0,259,320.0,286.40582275390625,481.74639892578125,384.07611083984375,195.340576171875,,3,"[247, 327]","[464, 499]","[[137, 205], [247, 327], [464, 499]]",
3209,val,25杭州,912,E:\桌面\v-Net\dataset\26合并\25杭州\912_0.0000.jpg,0.0,0.54,411.0226745605469,640,480,ok,0.0032175540924072265,1.0,259,320.0,133.57952880859375,508.4797058105469,321.0296173095703,374.9001770019531,,2,"[110, 157]","[491, 529]","[[110, 157], [491, 529]]",
3210,val,25杭州,915,E:\桌面\v-Net\dataset\26合并\25杭州\915_-1.6000.jpg,-1.6,0.54,411.0226745605469,640,480,ok,0.10684256553649903,1.0,259,320.0,292.2767333984375,416.1025085449219,354.1896209716797,123.82577514648438,,3,"[253, 332]","[400, 432]","[[109, 162], [253, 332], [400, 432]]",
3211,val,25杭州,916,E:\桌面\v-Net\dataset\26合并\25杭州\916_-1.6000.jpg,-1.6,0.54,411.0226745605469,640,480,ok,0.09050207138061524,1.0,259,320.0,290.7174987792969,407.2038269042969,348.9606628417969,116.486328125,,3,"[252, 330]","[398, 416]","[[99, 148], [252, 330], [398, 416]]",
3212,val,25杭州,920,E:\桌面\v-Net\dataset\26合并\25杭州\920_-1.6000.jpg,-1.6,0.54,411.0226745605469,640,480,insufficient_yellow_edges,,0.0,259,320.0,,,,,,2,,,"[[0, 44], [244, 310]]",
3213,val,25杭州,922,E:\桌面\v-Net\dataset\26合并\25杭州\922_-1.6000.jpg,-1.6,0.54,411.0226745605469,640,480,ok,0.4439548015594482,1.0,259,320.0,291.0946350097656,633.0364379882812,462.06553649902344,341.9418029785156,,3,"[271, 312]","[625, 639]","[[187, 239], [271, 312], [625, 639]]",
3214,val,25杭州,938,E:\桌面\v-Net\dataset\26合并\25杭州\938_0.0000.jpg,0.0,0.54,411.0226745605469,640,480,ok,0.12302649021148682,1.0,259,320.0,167.97145080566406,550.7655029296875,359.3684768676758,382.79405212402344,,2,"[143, 192]","[532, 571]","[[143, 192], [532, 571]]",
3215,val,25杭州,940,E:\桌面\v-Net\dataset\26合并\25杭州\940_0.0000.jpg,0.0,0.54,411.0226745605469,640,480,ok,0.06504659652709961,1.0,259,320.0,150.75103759765625,530.8787841796875,340.8149108886719,380.12774658203125,,2,"[127, 174]","[512, 550]","[[127, 174], [512, 550]]",
3216,val,25杭州,941,E:\桌面\v-Net\dataset\26合并\25杭州\941_0.0000.jpg,0.0,0.54,411.0226745605469,640,480,ok,0.07048053741455078,1.0,259,320.0,152.00811767578125,533.0994262695312,342.55377197265625,381.09130859375,,2,"[128, 175]","[515, 552]","[[128, 175], [515, 552]]",
3217,val,25杭州,948,E:\桌面\v-Net\dataset\26合并\25杭州\948_0.0000.jpg,0.0,0.54,411.0226745605469,640,480,ok,0.20385174751281737,1.0,259,320.0,170.45010375976562,600.0150146484375,385.23255920410156,429.5649108886719,,2,"[145, 196]","[565, 639]","[[145, 196], [565, 639]]",
3218,val,25杭州,953,E:\桌面\v-Net\dataset\26合并\25杭州\953_0.0000.jpg,0.0,0.54,411.0226745605469,640,480,inferred_missing_right,0.2730220317840576,0.6,259,320.0,201.855712890625,612.8783874511719,407.36705017089844,411.0226745605469,411.0226745605469,1,,,"[[172, 231]]",
3219,val,25杭州,954,E:\桌面\v-Net\dataset\26合并\25杭州\954_0.0000.jpg,0.0,0.54,411.0226745605469,640,480,inferred_missing_right,0.3052877426147461,0.6,259,320.0,212.1807403564453,623.2034149169922,417.69207763671875,411.0226745605469,411.0226745605469,1,,,"[[182, 243]]",
3220,val,25杭州,966,E:\桌面\v-Net\dataset\26合并\25杭州\966_-1.5000.jpg,-1.5,0.54,411.0226745605469,640,480,inferred_missing_right,0.42792773246765137,0.6,259,320.0,274.8737487792969,639.0,456.93687438964844,364.1262512207031,411.0226745605469,1,,,"[[237, 313]]",
3221,val,25杭州,975,E:\桌面\v-Net\dataset\26合并\25杭州\975_-1.5000.jpg,-1.5,0.54,411.0226745605469,640,480,inferred_missing_right,0.391359806060791,0.6,259,320.0,251.47027587890625,639.0,445.2351379394531,387.52972412109375,411.0226745605469,1,,,"[[215, 289]]",
3222,val,25杭州,1001,E:\桌面\v-Net\dataset\26合并\25杭州\1001_0.0000.jpg,0.0,0.54,411.0226745605469,640,480,ok,0.05645344257354736,1.0,259,320.0,195.0520782470703,481.078125,338.06510162353516,286.0260467529297,,3,"[183, 205]","[467, 495]","[[85, 131], [183, 205], [467, 495]]",
3223,val,25杭州,1010,E:\桌面\v-Net\dataset\26合并\25杭州\1010_-1.5000.jpg,-1.5,0.54,411.0226745605469,640,480,insufficient_yellow_edges,,0.0,259,320.0,,,,,,0,,,[],
3224,val,25杭州,1012,E:\桌面\v-Net\dataset\26合并\25杭州\1012_-1.5000.jpg,-1.5,0.54,411.0226745605469,640,480,ok,0.17290163040161133,1.0,259,320.0,264.498291015625,486.15875244140625,375.3285217285156,221.66046142578125,,3,"[255, 277]","[470, 503]","[[84, 131], [255, 277], [470, 503]]",
3225,val,25杭州,1020,E:\桌面\v-Net\dataset\26合并\25杭州\1020_1.6400.jpg,1.64,0.54,411.0226745605469,640,480,insufficient_yellow_edges,,0.0,259,320.0,,,,,,0,,,[],
3226,val,25杭州,1035,E:\桌面\v-Net\dataset\26合并\25杭州\1035_0.0000.jpg,0.0,0.54,411.0226745605469,640,480,insufficient_yellow_edges,,0.0,259,320.0,,,,,,0,,,[],
3227,val,25杭州,1039,E:\桌面\v-Net\dataset\26合并\25杭州\1039_0.0000.jpg,0.0,0.54,411.0226745605469,640,480,insufficient_yellow_edges,,0.0,259,320.0,,,,,,0,,,[],
3228,val,25杭州,1041,E:\桌面\v-Net\dataset\26合并\25杭州\1041_0.0000.jpg,0.0,0.54,411.0226745605469,640,480,insufficient_yellow_edges,,0.0,259,320.0,,,,,,0,,,[],
3229,val,25杭州,1043,E:\桌面\v-Net\dataset\26合并\25杭州\1043_0.0000.jpg,0.0,0.54,411.0226745605469,640,480,insufficient_yellow_edges,,0.0,259,320.0,,,,,,0,,,[],
3230,val,25杭州,1044,E:\桌面\v-Net\dataset\26合并\25杭州\1044_1.5000.jpg,1.5,0.54,411.0226745605469,640,480,insufficient_yellow_edges,,0.0,259,320.0,,,,,,0,,,[],
3231,val,25杭州,1047,E:\桌面\v-Net\dataset\26合并\25杭州\1047_1.5000.jpg,1.5,0.54,411.0226745605469,640,480,insufficient_yellow_edges,,0.0,259,320.0,,,,,,0,,,[],
3232,val,25杭州,1065,E:\桌面\v-Net\dataset\26合并\25杭州\1065_-1.5000.jpg,-1.5,0.54,411.0226745605469,640,480,inferred_missing_right,0.01304795742034912,0.6,259,320.0,118.66400909423828,529.6866836547852,324.1753463745117,411.0226745605469,411.0226745605469,1,,,"[[65, 171]]",
3233,val,25杭州,1073,E:\桌面\v-Net\dataset\26合并\25杭州\1073_-1.5000.jpg,-1.5,0.54,411.0226745605469,640,480,inferred_missing_right,0.3999751567840576,0.6,259,320.0,256.9841003417969,639.0,447.99205017089844,382.0158996582031,411.0226745605469,1,,,"[[214, 299]]",
3234,val,25杭州,1075,E:\桌面\v-Net\dataset\26合并\25杭州\1075_-1.5000.jpg,-1.5,0.54,411.0226745605469,640,480,ok,0.3962384223937988,1.0,259,320.0,259.5230712890625,634.0695190429688,446.7962951660156,374.54644775390625,,2,"[225, 291]","[627, 639]","[[225, 291], [627, 639]]",
3235,val,25杭州,1079,E:\桌面\v-Net\dataset\26合并\25杭州\1079_-1.5000.jpg,-1.5,0.54,411.0226745605469,640,480,ok,0.3039776563644409,1.0,259,320.0,233.15245056152344,601.3932495117188,417.2728500366211,368.2407989501953,,2,"[210, 253]","[578, 625]","[[210, 253], [578, 625]]",
3236,val,25杭州,1083,E:\桌面\v-Net\dataset\26合并\25杭州\1083_-1.5000.jpg,-1.5,0.54,411.0226745605469,640,480,ok,0.024318003654479982,1.0,259,320.0,133.8353729248047,521.7281494140625,327.7817611694336,387.8927764892578,,2,"[110, 156]","[496, 548]","[[110, 156], [496, 548]]",
3237,val,25杭州,1110,E:\桌面\v-Net\dataset\26合并\25杭州\1110_1.6400.jpg,1.64,0.54,411.0226745605469,640,480,insufficient_yellow_edges,,0.0,259,320.0,,,,,,0,,,[],
3238,val,25杭州,1117,E:\桌面\v-Net\dataset\26合并\25杭州\1117_1.6400.jpg,1.64,0.54,411.0226745605469,640,480,inferred_missing_right,-0.1901958703994751,0.6,259,320.0,53.62598419189453,464.6486587524414,259.13732147216797,411.0226745605469,411.0226745605469,1,,,"[[32, 74]]",
3239,val,25杭州,1122,E:\桌面\v-Net\dataset\26合并\25杭州\1122_-1.5000.jpg,-1.5,0.54,411.0226745605469,640,480,ok,0.07872731685638427,1.0,259,320.0,234.2171173095703,456.1683654785156,345.19274139404297,221.9512481689453,,3,"[208, 257]","[440, 473]","[[43, 90], [208, 257], [440, 473]]",
3240,val,25杭州,1126,E:\桌面\v-Net\dataset\26合并\25杭州\1126_0.0000.jpg,0.0,0.54,411.0226745605469,640,480,insufficient_yellow_edges,,0.0,259,320.0,,,,,,0,,,[],
3241,val,25杭州,1129,E:\桌面\v-Net\dataset\26合并\25杭州\1129_0.0000.jpg,0.0,0.54,411.0226745605469,640,480,insufficient_yellow_edges,,0.0,259,320.0,,,,,,0,,,[],
3242,val,25杭州,1130,E:\桌面\v-Net\dataset\26合并\25杭州\1130_0.0000.jpg,0.0,0.54,411.0226745605469,640,480,insufficient_yellow_edges,,0.0,259,320.0,,,,,,0,,,[],
3243,val,25杭州,1138,E:\桌面\v-Net\dataset\26合并\25杭州\1138_1.5000.jpg,1.5,0.54,411.0226745605469,640,480,insufficient_yellow_edges,,0.0,259,320.0,,,,,,0,,,[],
3244,val,25杭州,1143,E:\桌面\v-Net\dataset\26合并\25杭州\1143_1.5000.jpg,1.5,0.54,411.0226745605469,640,480,insufficient_yellow_edges,,0.0,259,320.0,,,,,,0,,,[],
3245,val,25杭州,1178,E:\桌面\v-Net\dataset\26合并\25杭州\1178_-1.5000.jpg,-1.5,0.54,411.0226745605469,640,480,inferred_missing_right,0.3903425931930542,0.6,259,320.0,250.8192596435547,639.0,444.90962982177734,388.1807403564453,411.0226745605469,1,,,"[[216, 287]]",
3246,val,25杭州,1180,E:\桌面\v-Net\dataset\26合并\25杭州\1180_-1.5000.jpg,-1.5,0.54,411.0226745605469,640,480,inferred_missing_right,0.30873913764953614,0.6,259,320.0,213.28518676757812,624.307861328125,418.79652404785156,411.0226745605469,411.0226745605469,1,,,"[[189, 239]]",
3247,val,25杭州,1189,E:\桌面\v-Net\dataset\26合并\25杭州\1189_1.6400.jpg,1.64,0.54,411.0226745605469,640,480,insufficient_yellow_edges,,0.0,259,320.0,,,,,,0,,,[],
3248,val,25杭州,1202,E:\桌面\v-Net\dataset\26合并\25杭州\1202_1.6400.jpg,1.64,0.54,411.0226745605469,640,480,insufficient_yellow_edges,,0.0,259,320.0,,,,,,0,,,[],
3249,val,25杭州,1211,E:\桌面\v-Net\dataset\26合并\25杭州\1211_0.0000.jpg,0.0,0.54,411.0226745605469,640,480,insufficient_yellow_edges,,0.0,259,320.0,,,,,,0,,,[],
3250,val,25杭州,1212,E:\桌面\v-Net\dataset\26合并\25杭州\1212_0.0000.jpg,0.0,0.54,411.0226745605469,640,480,insufficient_yellow_edges,,0.0,259,320.0,,,,,,0,,,[],
3251,val,25杭州,1228,E:\桌面\v-Net\dataset\26合并\25杭州\1228_1.5000.jpg,1.5,0.54,411.0226745605469,640,480,insufficient_yellow_edges,,0.0,259,320.0,,,,,,0,,,[],
3252,val,25杭州,1231,E:\桌面\v-Net\dataset\26合并\25杭州\1231_1.5000.jpg,1.5,0.54,411.0226745605469,640,480,insufficient_yellow_edges,,0.0,259,320.0,,,,,,0,,,[],
3253,val,25杭州,1232,E:\桌面\v-Net\dataset\26合并\25杭州\1232_-1.5000.jpg,-1.5,0.54,411.0226745605469,640,480,ok,0.04813838005065918,1.0,259,320.0,268.87030029296875,401.9382629394531,335.40428161621094,133.06796264648438,,4,"[260, 280]","[388, 416]","[[0, 49], [201, 214], [260, 280], [388, 416]]",
3254,val,25杭州,1233,E:\桌面\v-Net\dataset\26合并\25杭州\1233_1.5000.jpg,1.5,0.54,411.0226745605469,640,480,insufficient_yellow_edges,,0.0,259,320.0,,,,,,0,,,[],
3255,val,25杭州,1246,E:\桌面\v-Net\dataset\26合并\25杭州\1246_-1.5000.jpg,-1.5,0.54,411.0226745605469,640,480,inferred_missing_right,0.42967848777770995,0.6,259,320.0,275.9942321777344,639.0,457.4971160888672,363.0057678222656,411.0226745605469,1,,,"[[211, 338]]",
3256,val,25杭州,1256,E:\桌面\v-Net\dataset\26合并\25杭州\1256_-1.5000.jpg,-1.5,0.54,411.0226745605469,640,480,inferred_missing_right,0.4952213287353516,0.6,259,320.0,317.941650390625,639.0,478.4708251953125,321.058349609375,411.0226745605469,1,,,"[[295, 339]]",
3257,val,25杭州,1258,E:\桌面\v-Net\dataset\26合并\25杭州\1258_-1.5000.jpg,-1.5,0.54,411.0226745605469,640,480,ok,0.430479621887207,1.0,259,320.0,285.13427734375,630.3726806640625,457.75347900390625,345.2384033203125,,2,"[268, 301]","[617, 639]","[[268, 301], [617, 639]]",
3258,val,25杭州,1267,E:\桌面\v-Net\dataset\26合并\25杭州\1267_-1.5000.jpg,-1.5,0.54,411.0226745605469,640,480,inferred_missing_right,0.415912389755249,0.6,259,320.0,267.1839294433594,639.0,453.0919647216797,371.8160705566406,411.0226745605469,1,,,"[[228, 320]]",
3259,val,25杭州,1286,E:\桌面\v-Net\dataset\26合并\25杭州\1286_1.6400.jpg,1.64,0.54,411.0226745605469,640,480,insufficient_yellow_edges,,0.0,259,320.0,,,,,,0,,,[],
3260,val,25杭州,1288,E:\桌面\v-Net\dataset\26合并\25杭州\1288_-1.5000.jpg,-1.5,0.54,411.0226745605469,640,480,ok,0.10680384635925293,1.0,259,320.0,242.99044799804688,465.364013671875,354.17723083496094,222.37356567382812,,3,"[231, 259]","[448, 483]","[[62, 109], [231, 259], [448, 483]]",
3261,val,25杭州,1291,E:\桌面\v-Net\dataset\26合并\25杭州\1291_1.6400.jpg,1.64,0.54,411.0226745605469,640,480,insufficient_yellow_edges,,0.0,259,320.0,,,,,,0,,,[],
3262,val,25杭州,1294,E:\桌面\v-Net\dataset\26合并\25杭州\1294_1.6400.jpg,1.64,0.54,411.0226745605469,640,480,inferred_missing_right,-0.2863544523715973,0.6,259,320.0,22.85523796081543,433.8779125213623,228.36657524108887,411.0226745605469,411.0226745605469,1,,,"[[0, 45]]",
3263,val,25杭州,1295,E:\桌面\v-Net\dataset\26合并\25杭州\1295_1.6400.jpg,1.64,0.54,411.0226745605469,640,480,inferred_missing_right,-0.18976342678070068,0.6,259,320.0,53.764366149902344,464.7870407104492,259.2757034301758,411.0226745605469,411.0226745605469,1,,,"[[31, 75]]",
3264,val,25杭州,1297,E:\桌面\v-Net\dataset\26合并\25杭州\1297_0.0000.jpg,0.0,0.54,411.0226745605469,640,480,inferred_missing_right,-0.058897995948791505,0.6,259,320.0,95.64130401611328,506.66397857666016,301.1526412963867,411.0226745605469,411.0226745605469,1,,,"[[77, 114]]",
3265,val,25杭州,1301,E:\桌面\v-Net\dataset\26合并\25杭州\1301_0.0000.jpg,0.0,0.54,411.0226745605469,640,480,insufficient_yellow_edges,,0.0,259,320.0,,,,,,0,,,[],
3266,val,25杭州,1307,E:\桌面\v-Net\dataset\26合并\25杭州\1307_0.0000.jpg,0.0,0.54,411.0226745605469,640,480,insufficient_yellow_edges,,0.0,259,320.0,,,,,,0,,,[],
3267,val,25杭州,1317,E:\桌面\v-Net\dataset\26合并\25杭州\1317_1.5000.jpg,1.5,0.54,411.0226745605469,640,480,insufficient_yellow_edges,,0.0,259,320.0,,,,,,0,,,[],
3268,val,25杭州,1318,E:\桌面\v-Net\dataset\26合并\25杭州\1318_1.5000.jpg,1.5,0.54,411.0226745605469,640,480,insufficient_yellow_edges,,0.0,259,320.0,,,,,,0,,,[],
3269,val,25杭州,1320,E:\桌面\v-Net\dataset\26合并\25杭州\1320_1.5000.jpg,1.5,0.54,411.0226745605469,640,480,insufficient_yellow_edges,,0.0,259,320.0,,,,,,0,,,[],
3270,val,25杭州,1326,E:\桌面\v-Net\dataset\26合并\25杭州\1326_1.5000.jpg,1.5,0.54,411.0226745605469,640,480,ok,-0.12876324057579042,1.0,259,320.0,34.22012710571289,523.3713989257812,278.79576301574707,489.15127182006836,,2,"[0, 75]","[500, 549]","[[0, 75], [500, 549]]",
3271,val,25杭州,1335,E:\桌面\v-Net\dataset\26合并\25杭州\1335_-1.5000.jpg,-1.5,0.54,411.0226745605469,640,480,inferred_missing_right,0.44564175605773926,0.6,259,320.0,286.2107238769531,639.0,462.60536193847656,352.7892761230469,411.0226745605469,1,,,"[[225, 345]]",
